0.75323 -56.595 -56.595 1 1 0
0.757214 -56.5244 -56.5244 1 1 0
0.761042 -56.4537 -56.4537 1 1 0
0.764715 -56.3831 -56.3831 1 1 0
0.768237 -56.3124 -56.3124 1 1 0
0.771611 -56.2417 -56.2417 1 1 0
0.77484 -56.1711 -56.1711 1 1 0
0.777926 -56.1004 -56.1004 1 1 0
0.780873 -56.0297 -56.0297 1 1 0
0.783683 -55.959 -55.959 1 1 0
0.786359 -55.8883 -55.8883 1 1 0
0.788904 -55.8176 -55.8176 1 1 0
0.791321 -55.747 -55.747 1 1 0
0.793611 -55.6763 -55.6763 1 1 0
0.795778 -55.6056 -55.6056 1 1 0
0.797824 -55.5349 -55.5349 1 1 0
0.799752 -55.4642 -55.4642 1 1 0
0.801564 -55.3935 -55.3935 1 1 0
0.803263 -55.3228 -55.3228 1 1 0
0.80485 -55.2521 -55.2521 1 1 0
0.806329 -55.1814 -55.1814 1 1 0
0.807701 -55.1107 -55.1107 1 1 0
0.808969 -55.04 -55.04 1 1 0
0.810135 -54.9693 -54.9693 1 1 0
0.811202 -54.8985 -54.8985 1 1 0
0.812171 -54.8278 -54.8278 1 1 0
0.813045 -54.7571 -54.7571 1 1 0
0.813825 -54.6864 -54.6864 1 1 0
0.814514 -54.6157 -54.6157 1 1 0
0.815113 -54.545 -54.545 1 1 0
0.815626 -54.4743 -54.4743 1 1 0
0.816053 -54.4036 -54.4036 1 1 0
0.816396 -54.3329 -54.3329 1 1 0
0.816658 -54.2622 -54.2622 1 1 0
0.81684 -54.1915 -54.1915 1 1 0
0.816945 -54.1207 -54.1207 1 1 0
0.816974 -54.0586 -54.0586 1 1 0
0.816973 -54.0578 -54.0578 2 1 0
0.816936 -53.9871 -53.9871 2 1 0
0.816825 -53.9163 -53.9163 2 1 0
0.816644 -53.8456 -53.8456 2 1 0
0.816393 -53.7749 -53.7749 2 1 0
0.816074 -53.7042 -53.7042 2 1 0
0.815689 -53.6335 -53.6335 2 1 0
0.815239 -53.5628 -53.5628 2 1 0
0.814727 -53.4921 -53.4921 2 1 0
0.814153 -53.4214 -53.4214 2 1 0
0.813519 -53.3507 -53.3507 2 1 0
0.812826 -53.28 -53.28 2 1 0
0.812077 -53.2092 -53.2092 2 1 0
0.811272 -53.1385 -53.1385 2 1 0
0.810413 -53.0678 -53.0678 2 1 0
0.809501 -52.9971 -52.9971 2 1 0
0.808537 -52.9264 -52.9264 2 1 0
0.807523 -52.8557 -52.8557 2 1 0
0.80646 -52.785 -52.785 2 1 0
0.80535 -52.7143 -52.7143 2 1 0
0.804193 -52.6436 -52.6436 2 1 0
0.802992 -52.5729 -52.5729 2 1 0
0.801746 -52.5022 -52.5022 2 1 0
0.800457 -52.4315 -52.4315 2 1 0
0.799127 -52.3608 -52.3608 2 1 0
0.797757 -52.2901 -52.2901 2 1 0
0.796347 -52.2194 -52.2194 2 1 0
0.794899 -52.1487 -52.1487 2 1 0
0.793413 -52.078 -52.078 2 1 0
0.791892 -52.0072 -52.0072 2 1 0
0.790335 -51.9365 -51.9365 2 1 0
0.788744 -51.8658 -51.8658 2 1 0
0.78712 -51.7951 -51.7951 2 1 0
0.785464 -51.7244 -51.7244 2 1 0
0.783777 -51.6537 -51.6537 2 1 0
0.782059 -51.583 -51.583 2 1 0
0.780312 -51.5123 -51.5123 2 1 0
0.778537 -51.4416 -51.4416 2 1 0
0.776734 -51.3709 -51.3709 2 1 0
0.774904 -51.3002 -51.3002 2 1 0
0.773048 -51.2295 -51.2295 2 1 0
0.771166 -51.1588 -51.1588 2 1 0
0.769261 -51.0882 -51.0882 2 1 0
