-2 -64.0502 -64.0502 2 1 0
-1.97962 -64.0259 -64.0259 1 1 0
-1.95934 -64.0015 -64.0015 1 1 0
-1.91905 -63.9526 -63.9526 1 1 0
-1.86921 -63.8913 -63.8913 1 1 0
-1.81997 -63.8298 -63.8298 1 1 0
-1.77131 -63.768 -63.768 1 1 0
-1.72323 -63.706 -63.706 1 1 0
-1.67575 -63.6438 -63.6438 1 1 0
-1.62886 -63.5813 -63.5813 1 1 0
-1.58255 -63.5186 -63.5186 1 1 0
-1.53684 -63.4558 -63.4558 1 1 0
-1.49171 -63.3927 -63.3927 1 1 0
-1.44718 -63.3293 -63.3293 1 1 0
-1.40323 -63.2658 -63.2658 1 1 0
-1.35987 -63.2021 -63.2021 1 1 0
-1.3171 -63.1382 -63.1382 1 1 0
-1.27491 -63.0741 -63.0741 1 1 0
-1.2333 -63.0098 -63.0098 1 1 0
-1.19228 -62.9453 -62.9453 1 1 0
-1.15184 -62.8806 -62.8806 1 1 0
-1.11198 -62.8158 -62.8158 1 1 0
-1.0727 -62.7508 -62.7508 1 1 0
-1.03399 -62.6856 -62.6856 1 1 0
-0.995852 -62.6202 -62.6202 1 1 0
-0.958284 -62.5547 -62.5547 1 1 0
-0.921283 -62.489 -62.489 1 1 0
-0.884847 -62.4231 -62.4231 1 1 0
-0.848971 -62.3571 -62.3571 1 1 0
-0.813653 -62.291 -62.291 1 1 0
-0.77889 -62.2247 -62.2247 1 1 0
-0.744677 -62.1582 -62.1582 1 1 0
-0.711012 -62.0916 -62.0916 1 1 0
-0.67789 -62.0249 -62.0249 1 1 0
-0.645308 -61.9581 -61.9581 1 1 0
-0.613262 -61.8911 -61.8911 1 1 0
-0.581747 -61.824 -61.824 1 1 0
-0.550759 -61.7567 -61.7567 1 1 0
-0.520295 -61.6894 -61.6894 1 1 0
-0.490349 -61.6219 -61.6219 1 1 0
-0.460918 -61.5543 -61.5543 1 1 0
-0.431996 -61.4867 -61.4867 1 1 0
-0.403579 -61.4189 -61.4189 1 1 0
-0.375662 -61.351 -61.351 1 1 0
-0.348241 -61.283 -61.283 1 1 0
-0.32131 -61.2149 -61.2149 1 1 0
-0.294864 -61.1467 -61.1467 1 1 0
-0.268899 -61.0784 -61.0784 1 1 0
-0.243409 -61.01 -61.01 1 1 0
-0.21839 -60.9415 -60.9415 1 1 0
-0.193836 -60.873 -60.873 1 1 0
-0.169742 -60.8044 -60.8044 1 1 0
-0.146103 -60.7357 -60.7357 1 1 0
-0.122914 -60.6669 -60.6669 1 1 0
-0.100168 -60.598 -60.598 1 1 0
-0.0778621 -60.5291 -60.5291 1 1 0
-0.0559896 -60.4601 -60.4601 1 1 0
-0.0345455 -60.391 -60.391 1 1 0
-0.0135245 -60.3219 -60.3219 1 1 0
0.00707881 -60.2527 -60.2527 1 1 0
0.0272697 -60.1835 -60.1835 1 1 0
0.0470536 -60.1141 -60.1141 1 1 0
0.0664358 -60.0448 -60.0448 1 1 0
0.0854215 -59.9753 -59.9753 1 1 0
0.104016 -59.9059 -59.9059 1 1 0
0.122225 -59.8363 -59.8363 1 1 0
0.140054 -59.7668 -59.7668 1 1 0
0.157507 -59.6971 -59.6971 1 1 0
0.17459 -59.6275 -59.6275 1 1 0
0.191309 -59.5578 -59.5578 1 1 0
0.207668 -59.488 -59.488 1 1 0
0.223673 -59.4182 -59.4182 1 1 0
0.239329 -59.3484 -59.3484 1 1 0
0.254641 -59.2785 -59.2785 1 1 0
0.269614 -59.2086 -59.2086 1 1 0
0.284253 -59.1386 -59.1386 1 1 0
0.298563 -59.0686 -59.0686 1 1 0
0.312549 -58.9986 -58.9986 1 1 0
0.326216 -58.9286 -58.9286 1 1 0
0.33957 -58.8585 -58.8585 1 1 0
0.352614 -58.7884 -58.7884 1 1 0
0.365354 -58.7183 -58.7183 1 1 0
0.377794 -58.6481 -58.6481 1 1 0
0.38994 -58.5779 -58.5779 1 1 0
0.401796 -58.5077 -58.5077 1 1 0
0.413366 -58.4375 -58.4375 1 1 0
0.424655 -58.3672 -58.3672 1 1 0
0.435668 -58.2969 -58.2969 1 1 0
0.44641 -58.2266 -58.2266 1 1 0
0.456884 -58.1563 -58.1563 1 1 0
0.467096 -58.086 -58.086 1 1 0
0.477048 -58.0156 -58.0156 1 1 0
0.486747 -57.9452 -57.9452 1 1 0
0.496196 -57.8748 -57.8748 1 1 0
0.5054 -57.8044 -57.8044 1 1 0
0.514361 -57.734 -57.734 1 1 0
